transaction_id,amount,transaction_time,transaction_type,location_region,is_fraud
528,2.901348192241811,8428.0210789841,phone,US-East,0
202,8.814710734170575,11139.534560464408,in-person,US-West,0
873,26.274478380362314,11705.547350244438,phone,EU,0
664,5.367150231244342,11076.592158099265,online,US-East,0
713,26.537890675268887,10889.205336440282,phone,US-East,0
137,60.70434884404274,12338.591180891346,phone,EU,0
241,153.87812063940117,11281.685722534019,online,US-West,0
667,8.758243747714701,8321.580665321988,online,US-West,0
90,6.368619680775095,10578.337287815637,online,US-West,0
552,40.13770595107437,12171.791131663156,in-person,US-East,0
302,38.89552213473711,11087.200309188866,phone,US-East,0
663,13.539726437839997,11015.671512579247,online,US-East,0
806,136.18384428812374,5151.519479454117,phone,EU,0
69,216.70731697936597,12906.768954235402,phone,EU,0
24,30.446734392988752,10355.402001866507,online,Asia,0
817,25.458242170450678,7286.836390753189,in-person,Asia,0
575,149.3095207687334,12437.523703394632,phone,EU,0
666,14.115342469757048,9270.09454091423,in-person,Asia,0
293,22.329251210387234,12760.182708294902,phone,US-West,0
852,11.78014191251316,10646.158546232058,phone,US-East,0
805,66.6745151941696,8505.576641704352,online,US-West,0
468,12.654103386592668,9629.424682244584,in-person,US-East,0
432,48.14528398740175,11100.104198049105,phone,EU,0
621,11.744951559076663,12079.809374792152,phone,US-West,0
377,1.1773501590355755,10907.06860302796,phone,Asia,0
245,131.7761728665945,11849.267365825537,in-person,EU,0
128,0.34882045908253234,11363.782979252623,online,Asia,0
367,117.87880918849596,7713.9901745390325,phone,EU,0
182,129.30951985753617,10487.601427542399,online,EU,0
86,65.39378919788705,7754.555956875403,phone,Asia,0
749,48.93996519286654,9093.543901345449,online,Asia,0
904,27.35931591839002,12634.23013467973,phone,Asia,0
650,4.546604725872792,7156.3786665163125,in-person,Asia,0
945,0.5528364815848598,10978.374260295328,online,US-West,0
350,34.97197263038949,11225.54781012514,in-person,US-East,0
161,50.02518738658856,10373.218246312716,online,US-West,0
572,25.254006564958985,7580.610514317785,phone,US-East,0
555,25.83236569940585,11635.532598400574,phone,US-West,0
597,9.456425855660825,11518.310320605295,online,Asia,0
587,6.898760985620793,12381.292549572683,online,Asia,0
162,50.19189135688191,9107.132770898943,online,US-West,0
785,119.54380696618259,13544.503193339488,in-person,US-East,0
992,319.01038723733654,23012.330478504504,online,US-West,1
463,43.77768886014343,14290.298255546777,in-person,Asia,0
282,23.546839436377816,10448.903637119944,in-person,US-East,0
194,20.702325490566196,9517.52788428734,in-person,US-West,0
4,8.481243523117314,8848.724347524452,in-person,US-West,0
151,13.693027607103852,11492.507132054441,phone,US-East,0
769,86.09039817705015,12177.497239408372,phone,US-East,0
9,61.562503085229515,8593.647149748225,in-person,EU,0
846,4.460671882525157,8708.071641750928,phone,US-West,0
281,20.62412035688271,7071.250239580359,online,EU,0
894,55.14383892022975,11159.266346427152,phone,EU,0
509,64.68020020980671,7172.571006190039,in-person,EU,0
249,95.86935085897095,10786.9707708435,phone,EU,0
681,14.913754176675232,13214.691152039984,in-person,US-East,0
536,94.73860073546228,9987.858176920214,online,Asia,0
819,20.41324431503706,9928.717035405032,in-person,Asia,0
919,7.547724906151043,9355.359061577321,in-person,US-East,0
729,8.9357599482759,11865.18166374618,in-person,Asia,0
629,14.546831094119861,10598.585160812983,phone,US-West,0
655,6.824233336465611,11112.46001880132,in-person,Asia,0
136,36.5726402880076,12133.349379178308,phone,Asia,0
491,48.396651436948865,8460.053537882717,online,US-West,0
369,3.594207765157851,7707.309213962624,online,Asia,0
471,175.12634614397408,9705.995996743022,phone,US-East,0
459,6.324549796558561,12495.484145347467,phone,US-West,0
772,6.818981526403542,9022.301156427451,in-person,US-West,0
209,8.765790805209953,12880.234430898945,online,EU,0
851,69.30681276079996,13249.356916939121,in-person,Asia,0
251,24.31459660493468,11270.34360336394,phone,US-East,0
185,53.93813695219573,11744.91465656029,phone,EU,0
82,20.09094006256505,11968.644796953167,phone,US-East,0
869,146.04558546323426,12160.096131429298,in-person,US-East,0
728,11.258988653351148,10449.369451503771,phone,EU,0
227,24.969374852001188,9904.57728771604,online,Asia,0
104,119.06327649229877,10405.8460417026,phone,Asia,0
985,303.80886995881144,20518.985905480466,phone,US-West,1
864,25.60491006374607,10226.540821075529,in-person,Asia,0
657,22.555741273731172,14330.004689802168,phone,Asia,0
268,22.274617115747457,13455.086340201422,phone,Asia,0
696,17.02816842182709,10481.506358977136,in-person,EU,0
298,48.760980932824644,8899.38969230916,phone,US-West,0
718,6.6364270918052775,8430.20337383552,phone,US-East,0
777,64.05215488224528,9704.794827402662,phone,US-West,0
579,14.936772717569788,9325.828057763922,in-person,US-East,0
243,23.114369824868337,11145.165562712316,online,US-West,0
670,9.52012168314435,14112.414259880645,phone,US-West,0
292,86.46756847690679,12953.080699451792,in-person,US-West,0
118,111.54067026177805,9933.746054252406,in-person,EU,0
549,73.99035404802575,8203.064036417925,phone,US-East,0
27,36.10145775165638,11221.171490567645,in-person,Asia,0
795,102.83467612703483,9592.652499646068,online,US-West,0
146,47.02460354912966,10057.489645869635,online,US-East,0
954,27.130481717315902,12214.161338573946,phone,US-East,0
703,7.21746634159658,11346.362702539916,online,EU,0
103,35.52185885670951,11265.863635511021,online,EU,0
62,88.22789326204669,10164.56797855085,phone,US-East,0
449,4.359699684897863,10081.183382407764,phone,Asia,0
114,50.174709526026554,9646.105545011902,online,US-West,0
148,2.642554369019624,10382.198136039806,in-person,US-West,0
640,1.0137680375157256,7305.747420940606,online,EU,0
788,30.995375316058166,8795.575879276439,online,US-West,0
765,42.18567781930715,11164.195406937231,online,US-East,0
232,43.00779513207925,9558.071652340672,online,US-East,0
498,183.24800612612836,12455.337984946585,in-person,US-West,0
813,126.8153970481638,8941.89464530741,in-person,Asia,0
492,16.243670994756506,10467.571823581495,phone,EU,0
613,4.264771518816713,8230.394571946199,online,US-East,0
341,32.07251660471856,6003.598630935785,online,US-West,0
755,79.00006978401335,9612.681081440564,phone,US-East,0
842,9.80293200996241,10041.587415350816,in-person,EU,0
406,24.64942270300856,7220.855066472808,in-person,US-East,0
964,17.0326095977073,11026.211596352165,in-person,EU,0
505,8.873682705024418,10152.010782824824,phone,Asia,0
415,29.75073318114288,10562.382847938752,phone,Asia,0
840,0.6590472412829613,11238.308522010395,in-person,EU,0
697,43.522653414622184,15203.36622836079,online,US-West,0
614,103.40673492440453,9654.107880153155,phone,US-West,0
138,22.598724948348117,12764.317982075054,phone,EU,0
41,34.177361406707504,11363.00139474525,phone,Asia,0
231,34.921766219438524,11754.724581151342,phone,US-East,0
106,26.41409874413363,13095.010402660124,phone,US-West,0
320,39.83953241566573,6886.836202680498,phone,EU,0
874,1.2857074366323515,10969.465634588949,online,Asia,0
815,36.57756929843246,7491.421153661501,online,US-West,0
858,41.602205183809026,9639.040172818748,in-person,EU,0
800,61.41987266962591,11827.1692524665,online,US-East,0
911,15.603085490763643,8990.450157543564,in-person,US-West,0
139,178.38990691458497,11297.419775179285,online,EU,0
264,104.93043189503972,11045.670976071,phone,US-West,0
867,10.040254310431274,8663.711828922013,phone,US-West,0
43,120.02114436965118,10059.512278991491,online,EU,0
0,23.463404498842955,10986.635801761779,phone,Asia,0
366,162.4545930753377,11277.46044405837,phone,US-West,0
648,77.83545161888956,11992.095371611633,online,US-East,0
986,413.77516572522546,29483.690909982874,phone,US-West,1
416,17.35113893730985,10208.402207903751,phone,US-East,0
383,104.97079070434734,11402.345484621797,phone,US-East,0
823,25.38890474273391,8379.495125971238,phone,US-West,0
564,21.584363075753462,10113.299849794214,in-person,US-West,0
478,174.17876106280025,8392.650864060539,in-person,US-West,0
865,41.00817285689374,7123.444043365267,phone,US-West,0
179,7.3972206719639475,8995.891551294777,online,EU,0
773,25.315731560493216,7760.765133421977,online,Asia,0
142,34.382963923192364,12413.017933016714,phone,Asia,0
908,15.016312607363927,12593.989093122218,in-person,EU,0
466,16.823457871027937,11267.553761864197,online,US-East,0
980,179.77482690072196,21864.164958993162,online,US-West,1
623,33.13312823343072,13652.019427093872,online,US-East,0
997,185.70310801749753,23192.254675822824,online,US-West,1
605,30.881467168268955,11158.582999202177,phone,Asia,0
170,56.592586713367446,8882.156305456823,online,US-West,0
827,21.305324297924763,10123.359699695944,in-person,EU,0
943,88.521959621118,10359.163563879196,online,US-West,0
808,29.968214815180882,11473.687794184867,online,US-West,0
497,4.04611422165924,10748.113139695144,in-person,Asia,0
731,84.25516412820043,6478.3823760384485,in-person,Asia,0
834,34.494402140140885,7855.721976028786,in-person,US-West,0
285,1.83020521054285,9082.23147426212,in-person,EU,0
895,11.469670516449039,10651.592633164333,in-person,US-East,0
1,150.50607154587604,10369.672247389748,online,EU,0
271,83.06640995435144,10240.062653436522,in-person,Asia,0
472,2.2059499309250947,11927.758233589819,phone,US-East,0
931,90.06935435811958,10402.31931174568,phone,US-West,0
496,43.81218530033215,6012.52871485709,online,US-East,0
756,48.38877537814262,8566.35535879439,online,US-West,0
110,17.107015194352854,10571.730781449809,online,US-East,0
473,110.88606145800044,14421.046003182702,phone,EU,0
314,90.38838210575312,9906.158842241632,in-person,US-East,0
695,47.159982871467825,13404.429889270476,in-person,US-West,0
685,40.682521095237114,12346.94771497065,in-person,EU,0
278,60.52753242557585,9033.627075401251,in-person,US-East,0
108,12.990257845869701,8774.422619031227,online,US-West,0
327,47.30152360187175,14153.495967121682,phone,US-West,0
57,10.906734731563372,10393.109553023149,phone,Asia,0
272,100.89750236839575,11227.035945460833,in-person,US-East,0
480,49.63141451905937,13355.401628152882,phone,EU,0
336,96.71015168078293,11455.25908727396,online,Asia,0
499,214.19327877762692,7580.717962617589,in-person,Asia,0
861,30.191732514681085,8496.417899809632,phone,Asia,0
625,23.01562815001756,9024.177183708594,phone,US-West,0
638,15.683730593927192,9269.356897375783,online,Asia,0
556,7.194397769514947,12780.415098034628,phone,US-West,0
967,17.628576980277543,11230.734968026107,online,Asia,0
387,9.766664802022348,10251.152906943085,in-person,EU,0
732,54.710681950798445,6948.6873708598105,phone,US-East,0
825,126.19627380765208,12297.27469885743,in-person,Asia,0
486,2.3255730871740488,8836.638172102712,online,EU,0
595,32.11905708232968,6396.039124839961,phone,US-West,0
286,31.33034740910548,12157.361666862591,online,EU,0
126,85.19148633194725,9021.121114963556,in-person,Asia,0
759,77.6995006848036,9756.504983233433,online,US-East,0
307,19.50098570529894,6520.572442443801,phone,US-East,0
701,2.6607325728560665,10762.316769765555,in-person,EU,0
254,9.28593081478774,12634.788131268651,phone,Asia,0
348,23.469200232753078,12216.365633475034,online,Asia,0
176,58.71062637838595,7103.972199167512,online,EU,0
75,65.28314543939995,8162.696107031604,phone,US-East,0
698,8.38323763853399,11131.019291263088,phone,Asia,0
386,16.56669311533693,9699.888825934946,online,EU,0
610,2.0052865050007713,9945.390920980137,in-person,EU,0
543,55.69147695866251,10643.395612392027,in-person,US-East,0
205,0.46198028054972046,12658.305060264862,phone,Asia,0
5,8.479814595730259,10244.019629290722,in-person,EU,0
184,14.916368503074445,7439.391202658211,in-person,US-East,0
747,39.21411910888818,9993.251085178095,in-person,Asia,0
863,29.059073589379015,12296.891418393509,online,Asia,0
711,45.27232970845699,10789.343059645962,online,US-East,0
877,53.782489115876785,12059.921635162322,in-person,EU,0
607,22.649055775545925,8053.862118236889,online,EU,0
955,24.155539966393423,9759.237672092804,in-person,US-West,0
774,79.8002681663245,10281.772493822407,phone,EU,0
236,16.478868418313148,9505.645234958805,online,Asia,0
932,208.03120815936168,10566.575743092284,online,EU,0
411,149.84861915941428,11127.81824010472,in-person,US-East,0
450,75.06212702273129,8596.01662438649,in-person,EU,0
881,55.72073614139259,10847.198131186922,online,EU,0
52,140.25472096457912,12511.512251147042,phone,EU,0
219,94.59780387317005,6220.918538108937,phone,Asia,0
119,38.7549950983086,13589.115727035576,phone,US-East,0
421,77.94155159243708,9803.3207464105,in-person,Asia,0
190,4.886307023747037,6948.949658150523,phone,US-East,0
812,6.65729798585317,6874.908286226915,online,US-East,0
766,71.87068579298894,9547.031802300336,in-person,US-East,0
671,113.53757246779577,7793.583268556634,in-person,US-West,0
71,11.076972025294298,8954.279945693463,online,US-West,0
550,36.71549302117575,10056.362314738257,online,Asia,0
131,12.558366913791225,9281.415818425881,online,US-West,0
309,15.792573271806864,7760.660210747712,phone,US-East,0
882,0.9953690646069703,14125.049838486291,in-person,EU,0
269,17.37810421335476,10872.647339348065,phone,EU,0
187,40.506618034325406,9801.648272441234,online,US-East,0
588,6.850921203350356,11899.108270882647,in-person,US-East,0
389,82.21045916217098,10031.158095162935,in-person,US-West,0
228,111.30276056242614,9992.794921818862,in-person,US-East,0
487,16.49213629493792,7970.4865386142665,online,US-East,0
223,22.920815360351003,11520.829312288595,online,EU,0
344,25.416830729160345,11996.020219719305,phone,EU,0
186,84.97420363196106,11300.402355917322,phone,US-West,0
707,83.00353068849493,8298.9590915814,online,Asia,0
798,59.64353702629791,9547.042216196947,phone,US-West,0
17,37.19639154304272,11945.10889925346,online,Asia,0
47,36.70554479546143,9075.449422589914,online,EU,0
226,180.61547030814629,8066.047713741574,online,EU,0
760,8.224566006317044,13026.899486484263,in-person,Asia,0
326,40.411524096566566,9356.729897565234,online,US-West,0
443,23.152763023765623,12728.280859947688,phone,US-West,0
210,39.78489230694658,8647.21539588146,in-person,Asia,0
37,5.138865750125312,7446.5028483593815,phone,Asia,0
427,109.33093321104006,6858.998792753646,in-person,US-East,0
446,213.4386969800992,10244.595006064568,phone,US-West,0
200,51.36553467838525,10685.450692755408,in-person,US-West,0
719,65.62756817302538,11296.560867687718,online,US-West,0
81,48.815059585618705,8003.291918522418,in-person,US-East,0
730,8.972232827997535,7163.268534133937,online,EU,0
217,68.61787758328953,8694.752041395219,online,Asia,0
915,28.646269754555604,9266.351176370625,online,US-West,0
39,29.004542129269918,12106.305706665808,in-person,US-West,0
392,23.262195598086635,13189.010126449944,in-person,Asia,0
31,9.348062598870822,10918.360158456873,phone,US-West,0
524,91.10950232349286,10267.081809564565,online,US-West,0
678,174.45298320633574,9665.756572427177,in-person,US-West,0
502,18.518965077718,8589.976288483182,in-person,US-West,0
270,82.86872536298561,10076.006956336401,online,US-East,0
797,41.63577319716988,8346.23929192028,phone,US-West,0
398,69.48923582477306,13284.030320272737,online,EU,0
370,5.311266774081511,10605.270930478066,phone,EU,0
529,100.02130700016552,7337.534092884443,phone,Asia,0
687,16.423751540532542,7406.3361040883065,online,EU,0
88,109.11259562007574,10332.904416426112,in-person,EU,0
822,20.285694829508436,8530.8168464039,in-person,US-West,0
776,13.019651122237546,10646.335428369563,in-person,Asia,0
225,13.985010183121064,10850.91512356993,in-person,Asia,0
930,7.503720941535777,9070.765405403214,online,EU,0
994,19.566520078983455,19934.135057388365,phone,EU,1
105,14.336941149164916,6968.511770005536,in-person,EU,0
907,20.9136402584516,8784.356025811136,in-person,Asia,0
489,110.4837914226743,7552.119466475488,online,Asia,0
734,22.22307008390341,8896.283708215107,in-person,US-East,0
246,27.946913852653065,10119.260739840349,in-person,US-West,0
64,16.49014200671246,8965.423099799256,phone,US-West,0
144,16.762483819054086,10737.346617745803,phone,US-East,0
971,274.7157547997313,24081.69577969172,online,US-West,1
445,147.10822689816217,9141.188917749494,phone,Asia,0
944,11.560126375226792,10701.26019854712,online,US-East,0
354,3.659121812812042,9618.635198473306,phone,US-East,0
237,1.2308240540344306,8636.031504004402,in-person,EU,0
127,98.56724859399166,12088.321754138144,in-person,EU,0
423,34.102479828667796,7792.821365568458,phone,US-West,0
265,67.5017124176835,8852.599992122841,online,Asia,0
485,115.71163847413237,9592.839279795277,phone,US-West,0
844,8.047345215509004,9634.20711779032,online,US-East,0
452,27.601656265248685,7194.789456400613,phone,US-West,0
189,13.843852271895157,7859.830467347695,in-person,US-West,0
95,34.0407365755139,8889.04576167949,in-person,EU,0
301,37.89544703127605,12345.45803851873,phone,US-West,0
10,1.0399653999569312,9930.023019006077,online,US-West,0
952,9.641101431927607,9734.732507234852,in-person,US-East,0
30,46.7666510324805,11667.844309097807,phone,Asia,0
641,19.436238062806787,8056.771922978697,in-person,Asia,0
789,147.14118684986056,10937.548512150048,in-person,US-West,0
976,244.88437773990643,24676.96026899064,phone,EU,1
375,19.207859414743425,10843.84150847057,phone,US-West,0
382,49.56995882166101,11194.800139699717,in-person,US-East,0
933,37.29472734860435,9482.190052591845,in-person,Asia,0
337,60.812030585034414,10103.891771614599,online,US-East,0
977,263.6031887022813,18979.533514922066,online,US-West,1
515,1.3360408433255682,11218.276241814354,in-person,Asia,0
85,19.665710659206567,11349.638984333207,online,US-East,0
793,47.26721590015364,12453.866447768614,phone,EU,0
100,1.5966840646526912,8335.288853791542,online,Asia,0
35,82.61657864064384,10415.375374326222,in-person,EU,0
927,39.00438778398981,10648.718563443206,online,US-East,0
636,38.0303399527645,14026.774495053247,online,US-West,0
419,69.79189368315386,9438.649846266451,online,Asia,0
48,39.561189899089875,9131.00754513537,online,EU,0
539,6.914817215654432,9802.220693617715,phone,US-West,0
38,57.63753815493309,7837.886919183475,in-person,US-East,0
649,34.50182109244426,8486.409822861078,online,Asia,0
59,19.67660434015434,7028.879253926056,in-person,US-East,0
567,28.76597814142156,10973.003287652404,in-person,US-West,0
950,45.87918592526734,11345.147402405462,online,US-West,0
191,113.75616125972614,8616.183860237512,online,EU,0
109,4.0052139275088185,9224.596880128032,online,EU,0
359,42.83912227887722,10729.92200493245,online,US-East,0
55,127.47176896347025,9120.53788345165,online,US-East,0
235,64.0880901532902,5916.530263151419,in-person,Asia,0
912,48.92811227735438,11681.240053009105,online,Asia,0
583,19.93080160502499,10340.832444750975,online,Asia,0
807,129.89381065270587,11768.0907927221,phone,EU,0
637,13.884640163032666,10273.070662165475,phone,Asia,0
891,96.79181687269647,11971.459991359727,phone,EU,0
83,3.2834032902391446,9572.022311548983,phone,US-West,0
484,43.89129309028778,9241.744518025025,online,EU,0
782,14.504184962970495,7660.166328579424,phone,EU,0
563,0.7325738132834391,9626.057394029109,in-person,Asia,0
727,79.3025055515934,9200.727628770795,in-person,US-East,0
357,44.067368890364534,10991.363775945209,phone,US-West,0
49,10.219429975395288,9381.655753062721,online,Asia,0
879,12.54964869333525,9192.703073516006,phone,US-West,0
762,14.283480927441897,7951.626351341591,phone,US-East,0
801,8.275525456206086,8393.64209863931,online,US-West,0
569,21.405130721255585,6049.0668672922575,phone,Asia,0
363,39.44071802881601,12101.308792015225,online,US-East,0
70,73.97418881207557,13159.144291461425,in-person,US-West,0
97,27.890709695421368,12378.033062215103,phone,EU,0
522,175.18542771879814,10384.098232980063,in-person,US-East,0
493,10.420208071803225,6888.208707592745,in-person,US-West,0
349,49.15624973913643,7920.188145748938,phone,US-East,0
809,6.008935227589209,9437.344885763574,in-person,US-West,0
961,46.21011094925578,10380.999359558133,in-person,US-East,0
784,10.020063725826592,9944.970189898728,phone,Asia,0
267,60.61437781122449,14284.540717223728,online,Asia,0
886,52.88495444602884,9840.717217508569,in-person,Asia,0
308,79.28269898663432,9275.118117193735,online,US-West,0
742,68.83886564684697,12048.125051622925,online,EU,0
379,16.554173341981475,11928.174336576714,online,Asia,0
275,34.809218877559964,6662.831852244821,phone,US-West,0
365,24.396376367509358,12374.06061112076,in-person,US-West,0
733,37.018797817302215,12525.168206854363,phone,US-West,0
606,11.554610317254829,10239.160736828306,phone,Asia,0
973,608.943267413185,17463.081591269507,online,EU,1
263,36.524766249075185,10848.331892803833,online,US-East,0
824,38.54415120619409,10401.138394461886,online,US-East,0
630,62.474593747801286,12603.482578797597,phone,EU,0
222,4.917853072420524,6832.194353028553,phone,US-West,0
750,6.215730792888988,11392.774894913431,online,EU,0
464,163.73601045511884,7624.803161940974,online,US-East,0
233,33.914671667084676,10053.771677989062,phone,US-West,0
925,1.136279473877006,9951.608787218167,phone,EU,0
211,58.86576433274063,13601.880865821631,online,US-West,0
178,138.01719089021535,10880.028900106665,in-person,EU,0
72,0.2768710187967737,9159.626365808286,online,EU,0
968,41.78217653528511,8129.12259591081,online,Asia,0
255,40.68684960301139,10395.199209384798,phone,Asia,0
87,50.744467946301,10764.8194923681,in-person,EU,0
214,62.27086444492694,10256.208829821579,in-person,US-East,0
180,20.856621699758588,7957.534365738574,phone,US-East,0
981,954.6029101562426,22352.57380880401,online,US-West,1
238,51.848439314763695,7996.759980210169,phone,US-West,0
44,14.972888842034305,11876.567611951996,online,EU,0
518,218.2137734110084,12426.195399958367,in-person,EU,0
746,24.216587117935564,8363.602233155385,online,US-East,0
829,30.09388867461697,11386.211214526287,in-person,EU,0
143,17.89652300395234,8366.128658025527,in-person,EU,0
438,61.24998765650025,6814.012532936662,online,Asia,0
627,68.81144701949212,8788.570153993323,phone,EU,0
339,5.147845922390663,9838.566839782836,online,Asia,0
639,23.6832492401236,10369.360611729817,phone,Asia,0
951,54.68671147037563,13799.763869790431,in-person,Asia,0
937,122.84442638467785,7308.040639506503,phone,EU,0
28,44.875236065488025,11119.58089586208,online,US-West,0
7,100.56154322399698,9807.8802005507,online,US-East,0
659,42.28908606007098,11855.680256162474,phone,Asia,0
149,16.331296050518468,10092.873096312298,online,EU,0
810,209.45869945603533,10133.981434449744,in-person,EU,0
875,8.489180164975531,8307.286690018253,phone,Asia,0
586,3.944765248811752,10873.8763394927,phone,EU,0
537,14.207622229057327,11676.981548903284,phone,EU,0
437,86.25929269042906,10639.563868285073,online,EU,0
803,46.66104285170075,9457.752797914862,in-person,US-West,0
926,15.645027388824333,8192.596278539744,online,Asia,0
741,17.932263771532103,12416.732461186286,online,US-East,0
804,27.593725196141055,9957.265411303128,in-person,EU,0
833,9.702725160404837,10172.28776609275,in-person,US-East,0
12,89.32147716773375,8746.065884424464,online,EU,0
93,41.19437474429144,8938.006089996365,online,EU,0
89,31.95330666881549,10984.902528016299,in-person,US-East,0
183,104.9166853580497,8871.842738526544,online,EU,0
155,13.85724067798631,10438.300655327877,online,Asia,0
642,11.877846781181493,12400.82781588885,online,US-East,0
165,90.18223971231485,7946.969401177879,phone,US-West,0
221,42.00221527936287,5152.2413467420865,online,US-East,0
531,408.6222798909041,11015.982653825087,in-person,US-East,0
117,10.324773817931954,8538.139920116162,online,EU,0
295,36.93267941395078,10791.607066874818,phone,US-East,0
996,517.1987332376947,11209.03496362014,phone,EU,1
206,5.349845071797466,10393.04233940294,phone,Asia,0
42,1.7496860721739542,10056.636752260922,online,US-East,0
58,2.314098284341598,12063.68907893727,phone,Asia,0
374,3.692481347321351,10642.714430900545,in-person,US-East,0
928,50.18486659672682,7641.920417680395,online,Asia,0
111,8.790417925003142,10668.91357997405,in-person,US-East,0
947,115.13857644265909,12219.399683912447,in-person,EU,0
403,87.5666278761665,9350.337232982754,online,US-East,0
433,5.330435612269272,8063.311090272729,online,US-East,0
653,68.41083244042046,9498.333967089906,phone,EU,0
429,6.225298877622543,11881.542375976433,phone,US-East,0
92,71.5196376538432,8724.520031497368,online,Asia,0
720,139.30636326306202,9758.103702784438,in-person,US-East,0
942,52.69443169930135,11027.81569931783,in-person,US-East,0
753,20.39131577756547,12955.060162110523,phone,EU,0
725,92.2038570660739,9254.333695816465,phone,US-East,0
405,112.93952572729631,14581.885145181484,phone,US-East,0
615,126.8346773189464,13423.416960284687,online,US-West,0
654,28.251732469149104,12656.388283698116,phone,US-East,0
192,115.33872138242134,9908.827967289004,online,US-West,0
259,5.111409867466144,10395.821566925295,in-person,Asia,0
838,43.4451191892636,5274.135128916323,online,US-West,0
63,22.061349976493506,12130.960750130702,online,US-West,0
832,7.590996096569352,8344.81955870256,in-person,EU,0
850,3.4716025414127083,10245.340631989591,online,Asia,0
917,148.26336105761018,8155.179631002995,online,Asia,0
457,31.617718479146312,11789.848753888882,in-person,Asia,0
181,6.022214251849821,11416.712894598706,phone,US-West,0
856,1.8617170928836084,11766.219554294317,phone,US-East,0
510,47.52020097956864,9777.547877302599,online,US-West,0
570,36.076251403616055,8121.3292123624915,online,EU,0
424,2.9640853224368895,10359.788302306957,online,Asia,0
342,9.509735640011248,11832.655349404962,phone,Asia,0
644,6.378155164239063,7906.178034636121,phone,US-West,0
939,42.96203344340779,13877.85799811657,in-person,US-West,0
276,80.04749661542438,10798.446245210558,phone,Asia,0
74,61.35479536935223,7311.098977931446,phone,US-West,0
470,0.6114472179484653,10087.622943958218,in-person,EU,0
887,13.60243111044976,10904.743592499468,in-person,EU,0
721,9.997790485039884,10839.064887814056,in-person,EU,0
693,13.88062917848029,10042.543153472123,online,US-West,0
566,24.899093378057536,9859.002443881818,phone,US-West,0
154,212.20184913076298,9384.443530093999,online,US-West,0
913,26.331801963990557,11093.467136402758,phone,EU,0
188,37.713970509697305,13693.273992095332,phone,US-West,0
906,85.03479515097392,5756.290201982811,online,US-West,0
287,39.1147292843563,9922.983060998586,phone,US-East,0
714,21.45216508519874,12393.262973291303,in-person,US-East,0
13,11.93438126244735,13624.897115993857,in-person,EU,0
920,101.42524638596619,12434.317041650993,online,US-East,0
677,25.36289968712152,8833.845122862123,online,US-East,0
467,101.47512690851148,10827.598194902996,phone,US-West,0
169,44.68892022972917,6953.626190432451,phone,Asia,0
112,132.74750429403124,11317.088545345661,online,US-East,0
757,38.12069290245141,6266.92676585388,phone,EU,0
899,4.4693569815224565,9409.197179721941,online,EU,0
561,11.974074674672174,9389.550591290665,in-person,US-West,0
779,51.24221043686954,6810.59386546641,in-person,Asia,0
660,22.010337982590308,10114.02624979417,online,US-East,0
562,7.330627561413933,8780.975595681433,in-person,Asia,0
900,11.65251401199076,10336.92195253923,online,US-East,0
